window,date,port_return,turnover,port_return_net,cum_return_gross,cum_return_net
2018_2020,2020-04-29,-0.011115989087794464,0.07964601769911504,-0.011342980238236941,0.431364478494205,-0.5393795427859812
2018_2020,2020-04-30,0.01271970662691728,0.0481283422459893,0.01258254085151621,0.4495710147368419,-0.5335837670660417
2018_2020,2020-05-04,0.0073286723144889605,0.2927807486631016,0.006494247180799121,0.46019444570042944,-0.5305547447602315
2018_2020,2020-05-05,0.0009777531492238672,0.6822107081174439,-0.0009665473689108479,0.4616221554181923,-0.5310084858365312
2018_2020,2020-05-06,0.019741813908281346,0.3218884120171674,0.01882443193403242,0.4904772280146794,-0.5221799870005221
2018_2020,2020-05-07,-0.003738561069465445,0.3355263157894737,-0.004694811069465445,0.48490498787509884,-0.5244232616867641
2018_2020,2020-05-08,-0.0007331582295286534,0.37664473684210525,-0.0018065957295286534,0.48381631756317,-0.5252824365912641
2018_2020,2020-05-11,-0.0038066830558088176,0.45185185185185184,-0.005094460833586596,0.4781678991291698,-0.5277008666250655
2018_2020,2020-05-12,0.003088450136606165,0.5074626865671642,0.001642181479889747,0.48273314697916225,-0.5269252657352692
2018_2020,2020-05-13,-0.007852392998661827,0.33955223880597013,-0.008820116879258842,0.47109014359693924,-0.5310978401841084
2018_2020,2020-05-14,-0.009151724156863859,0.34673366834170855,-0.010139915111637728,0.4576271323928589,-0.5358524682803052
2018_2020,2020-05-15,0.015476600774215135,0.30904522613065327,0.014595821879742774,0.48018624559856704,-0.5290778535814022
2018_2020,2020-05-18,0.0005277011163095747,0.17491749174917492,2.9186264824426116e-05,0.4809673415327156,-0.5290641091229251
2018_2020,2020-05-19,0.007492004102893432,0.38283828382838286,0.006400914993982541,0.4920627549317298,-0.5260496885178055
2018_2020,2020-05-20,0.005371881086388721,0.35855855855855856,0.004349989194496829,0.5000779386246526,-0.5239880097841295
2018_2020,2020-05-21,-0.007475199245558342,0.609009009009009,-0.009210874921234017,0.48886455714956667,-0.5283724966870156
2018_2020,2020-05-22,0.015859729462263595,0.8086253369272237,0.013555147252021008,0.5124775462319116,-0.5219795164315051
2018_2020,2020-05-25,0.005996748438729617,0.6904761904761905,0.004028891295872475,0.5215474935958913,-0.5200536238660072
2018_2020,2020-05-26,0.004324512143684143,0.36787564766839376,0.0032760665478292206,0.5281274442091388,-0.5184812875984026
2018_2020,2020-05-27,-0.015422510043110986,0.6761658031088082,-0.017349582581971088,0.5045598833536697,-0.5268354362639784
2018_2020,2020-05-28,0.010207608464299299,0.7689822294022617,0.008016009110502853,0.5199178415540358,-0.5230425448103034
2018_2020,2020-05-29,0.010707185949100194,0.11916264090177134,0.010367572422530145,0.5361918845109097,-0.5180976538511586
2018_2020,2020-06-01,0.0017360521103774382,0.3752012882447665,0.0006667284388798536,0.5388587936739597,-0.5177763558522183
2018_2020,2020-06-02,0.013419234437791014,0.4032983508245877,0.012269834137940938,0.5595091005929269,-0.5118595517211315
2018_2020,2020-06-03,0.0002827311248420954,0.29535232383808097,-0.0005590229980964353,0.559950022355139,-0.5121324334580204
2018_2020,2020-06-04,0.01624812535704123,0.5622489959839357,0.014645715718487011,0.5852962858690847,-0.5049872637701767
2018_2020,2020-06-05,-0.00041561262122967327,0.5727788279773157,-0.002048032280965023,0.5846374167242889,-0.5060010658334642
2018_2020,2020-06-08,-0.0003184502287918978,0.2930800542740841,-0.0011537283834730377,0.584132788576381,-0.5065710064252175
2018_2020,2020-06-09,0.001859794915328699,0.17639077340569878,0.0013570812111224576,0.5870789506817808,-0.505901383209014
2018_2020,2020-06-10,-0.05402230013911832,0.6268174474959612,-0.055808729864481814,0.5013412952635727,-0.5334763994399163
2018_2020,2020-06-11,0.025861293158727434,0.7073474470734745,0.02384535293456803,0.5401679226316876,-0.5223519795322555
2018_2020,2020-06-12,0.009257263949613057,0.6612702366127023,0.007372643775266855,0.5544256636182163,-0.5188304508273855
2018_2020,2020-06-15,0.012854838343536549,0.4114713216957606,0.011682145076703631,0.5744075542410729,-0.513209358347459
2018_2020,2020-06-16,0.010726238765704051,0.3844797178130511,0.009630471569936856,0.591295025582391,-0.5085213349125128
2018_2020,2020-06-17,0.008912612445850189,0.21720116618075802,0.008293589122235028,0.6054776214324162,-0.5044452128019326
2018_2020,2020-06-18,-0.001562787136911008,0.21720116618075802,-0.0021818104605261686,0.602968601657043,-0.5055264194204052
2018_2020,2020-06-19,0.006662027577696633,0.32849364791288566,0.005725820681144909,0.6136476226874643,-0.5026951523664428
2018_2020,2020-06-22,-0.006047442180562119,0.4145616641901932,-0.007228942923504169,0.6038891819894605,-0.5062901407255678
2018_2020,2020-06-23,-0.013841657041582998,0.4784546805349183,-0.015205252881107516,0.5816886979996572,-0.5137971239857315
2018_2020,2020-06-24,0.012703983171935116,0.4056338028169014,0.011547926833906947,0.6017824446022848,-0.5081824887470836
2018_2020,2020-06-29,0.006716410591423273,0.5778688524590164,0.005069484361915076,0.6125406731783674,-0.505689227564871
2018_2020,2020-06-30,0.009080583512617115,0.5306859205776173,0.007568128638970906,0.6271834834286554,-0.5019482200514529
2018_2020,2020-07-01,0.012342859565686594,0.4584837545126354,0.011036180865325583,0.6472675806522201,-0.4964516305276433
2018_2020,2020-07-02,0.005763648456327992,0.6401673640167364,0.003939171468880293,0.6567618519006053,-0.49446806715741654
2018_2020,2020-07-03,0.019182788902945582,0.33703190013869627,0.0182222479875503,0.688543164768068,-0.4852561389115334
2018_2020,2020-07-06,-0.00971190466450775,0.21914008321775313,-0.010336453901678345,0.6721441945299342,-0.4905767651028463
2018_2020,2020-07-07,0.019818572783631774,0.19405099150141644,0.019265527457852736,0.705283705953953,-0.480762457783267
2018_2020,2020-07-08,-4.65728740600425e-05,0.3810198300283286,-0.001132479389640779,0.7052042859906789,-0.48135048359815513
2018_2020,2020-07-09,-0.01046522656093435,0.391123439667129,-0.011579928363985668,0.6873589368051101,-0.4873564078441043
2018_2020,2020-07-10,0.003204295977967329,0.24826629680998613,0.0024967370320588683,0.6927657342597018,-0.486076471603321
2018_2020,2020-07-13,-0.0009867326883866451,0.26063829787234044,-0.0017295518373228154,0.6910954269759269,-0.4869653289861029
2018_2020,2020-07-14,-0.006178168699062743,0.37632978723404253,-0.0072507085926797644,0.680647554141856,-0.490685193883566
2018_2020,2020-07-15,0.004576281270497214,0.3486111111111111,0.003582739603830547,0.6883386700661824,-0.4888604515568754
2018_2020,2020-07-16,-0.01809253834672669,0.13333333333333333,-0.01847253834672669,0.6577923379357486,-0.49830249646601954
2018_2020,2020-07-17,0.006338782350654475,0.09523809523809523,0.006067353779225904,0.6683007227485058,-0.4952585202219244
2018_2020,2020-07-20,0.008650990061831973,0.3229166666666667,0.0077306775618319725,0.6827331757211501,-0.4913565265896782
2018_2020,2020-07-21,0.009513608024658468,0.2722419928825623,0.008737718344943165,0.6987420395650499,-0.48691214318102527
2018_2020,2020-07-22,-0.003674630851034813,0.3309608540925267,-0.004617869285198514,0.6924997896585143,-0.48928151583563795
2018_2020,2020-07-23,-0.014113764658770997,0.307032590051458,-0.014988807540417651,0.6686122459422545,-0.49693657690211146
2018_2020,2020-07-24,-0.016600026871853017,0.17495711835334476,-0.01709865465916005,0.6409132378209101,-0.5055382846453171
2018_2020,2020-07-27,-0.018167960395513525,0.2357142857142857,-0.01883974610979924,0.6111011911037061,-0.5148538178236153
2018_2020,2020-07-28,0.02523927862990952,0.15857142857142856,0.02478735005848095,0.6517642229669518,-0.5028283295764736
2018_2020,2020-07-29,0.0076800917713856455,0.16916780354706684,0.007197963531276505,0.6644499237840296,-0.4992497060239812
2018_2020,2020-07-30,0.006360345299082415,0.21828103683492497,0.005738244344102879,0.6750364000323272,-0.49637627848176546
2018_2020,2020-07-31,0.004159568888765195,0.1454248366013072,0.003745108104451469,0.682003829329451,-0.49449015320071354
2018_2020,2020-08-03,0.008790441398194293,0.11791730474732007,0.00845437707966443,0.6967893854227101,-0.49021638233838905
2018_2020,2020-08-04,0.012364727370463452,0.21592649310872894,0.011749336865103575,0.7177697235785581,-0.4842267628861716
2018_2020,2020-08-05,-0.004728490767803039,0.1992619926199262,-0.005296387446769829,0.7096472652994052,-0.4869584977846011
2018_2020,2020-08-06,0.0003896014336397222,0.22356495468277945,-0.00024755868720619927,0.7103133463249842,-0.4870855056653718
2018_2020,2020-08-07,0.003574800936042971,0.11027190332326284,0.0032605260115716717,0.7164273760763535,-0.48541313461488156
2018_2020,2020-08-10,-0.01853697914671809,0.5787831513260531,-0.020186511127997343,0.6846099975991702,-0.4958008480992995
2018_2020,2020-08-11,0.010795479408561064,0.4944649446494465,0.009386254316310141,0.7027961701397079,-0.49106830663349166
2018_2020,2020-08-12,-0.005407795694217719,0.17965023847376788,-0.005919798873867958,0.693587796342696,-0.4940810798987584
2018_2020,2020-08-13,0.014843165951694968,0.12792511700468018,0.01447857936823163,0.718726001057576,-0.4867560926601825
2018_2020,2020-08-14,0.013641939943106344,0.11076443057722309,0.013326261315961258,0.7421727579426587,-0.4799164702321471
2018_2020,2020-08-17,0.00020571536493880363,0.3432601880877743,-0.0007725761711113531,0.7425311496473455,-0.48031827437423325
2018_2020,2020-08-18,-0.009250043277855223,0.3157099697885196,-0.010149816691752503,0.7264126611000967,-0.48559294862738844
2018_2020,2020-08-19,-0.029496913313746115,0.08494783904619971,-0.029739014655027783,0.6754888164918733,-0.5008909074668082
2018_2020,2020-08-20,0.016610574286575377,0.1138328530259366,0.01628615065545146,0.7033196479445378,-0.4927623415923069
2018_2020,2020-08-21,0.007528366166443164,0.0891089108910891,0.00727440577040356,0.7161428619527614,-0.48907248904302003
2018_2020,2020-08-24,0.0067286326966797165,0.14144271570014144,0.006325520956934313,0.7276901569258705,-0.4858406063649874
2018_2020,2020-08-25,0.010914055329854525,0.14144271570014144,0.010510943590109121,0.7465462628914046,-0.480436305982165
2018_2020,2020-08-26,-0.007125365197941774,0.3493635077793494,-0.00812105119511292,0.7341014829332029,-0.4846557093404059
2018_2020,2020-08-27,0.010230312441417509,0.31851851851851853,0.00932253466363973,0.7518418829087352,-0.47985139432702306
2018_2020,2020-08-28,0.0007601817924230642,0.0874074074074074,0.000511070681311953,0.7531736012113264,-0.4795855616247384
2018_2020,2020-08-31,0.004580261572566312,0.21194029850746268,0.003976231721820043,0.7612035948869922,-0.4775162732263776
2018_2020,2020-09-01,0.007330803826534866,0.18814814814814815,0.006794581604312644,0.7741146329396968,-0.4739662149078888
2018_2020,2020-09-02,-0.02034281745116771,0.2696296296296296,-0.021111261895612153,0.7380241428243592,-0.4850714519109085
2018_2020,2020-09-03,0.023937101289616455,0.25411061285500747,0.023212886042979684,0.7796274027749446,-0.47311847420383946
2018_2020,2020-09-04,-0.0002029769524299372,0.18535127055306427,-0.0007312280735061704,0.7792661794282685,-0.47350374476691337
2018_2020,2020-09-07,-0.014825432026140888,0.20381231671554254,-0.015406297128780184,0.7528877896287434,-0.4816151025122244
2018_2020,2020-09-08,0.019837652361123517,0.13636363636363635,0.019449015997487152,0.7876609682274565,-0.4715330263481289
2018_2020,2020-09-09,-0.008863970136180963,0.11525974025974026,-0.009192460395921222,0.7718151947914718,-0.47639093807397603
2018_2020,2020-09-10,-0.00756018147722495,0.16233766233766234,-0.008022843814887288,0.7584199503747435,-0.48059177179786816
2018_2020,2020-09-11,0.008974460263587062,0.1838006230529595,0.008450628487886127,0.7742008203460804,-0.4762024458277808
2018_2020,2020-09-14,0.006057620043355036,0.0911854103343465,0.005797741623902149,0.7849482547963458,-0.4731656029454584
2018_2020,2020-09-15,-0.0015266091151961043,0.0790273556231003,-0.0017518370787219402,0.7822233365204203,-0.47408853097656467
2018_2020,2020-09-16,0.009012526725271686,0.33540372670807456,0.008056626104153674,0.7982856719712135,-0.4698514589067566
2018_2020,2020-09-17,0.009416635898453794,0.2849740932642487,0.008604459732650685,0.8152194733855727,-0.4652898171325963
2018_2020,2020-09-18,-0.00832154495840078,0.30397236614853196,-0.009187866201924097,0.8001140429284301,-0.47020266274958844
2018_2020,2020-09-21,-0.00506942452659901,0.30642504118616143,-0.00594273589397957,0.7909885006485335,-0.4733511084022013
2018_2020,2020-09-22,-0.017910401647027455,0.17194570135746606,-0.018400446895896233,0.7589111772567108,-0.4830416833648292
2018_2020,2020-09-23,-0.011493866610813171,0.16138763197586728,-0.011953821361944393,0.7386944868050538,-0.48922131073345754
2018_2020,2020-09-24,-0.015329765054274283,0.2463295269168026,-0.016031804205987172,0.7120407088211702,-0.49741001467236945
2018_2020,2020-09-25,0.012532957210734509,0.16827586206896553,0.012053371003837956,0.7334976417678614,-0.4913521111164021
2018_2020,2020-09-28,-0.006897844739312655,0.1489655172413793,-0.007322396463450585,0.721540244178982,-0.49507663261910495
2018_2020,2020-09-29,0.014005970493822798,0.6311605723370429,0.012207162862662225,0.7456520860428815,-0.4889129508403225
2018_2020,2020-09-30,0.015816160089541762,0.4852941176470588,0.014433071854247644,0.773261598896378,-0.4815363947360255
2018_2020,2020-10-05,0.003629275440113861,0.5445205479452054,0.0020773918784700255,0.7796972536661497,-0.4804593426531678
2018_2020,2020-10-06,0.013946343425536427,0.5171232876712328,0.012472542055673413,0.804517522759262,-0.4739793499547772
2018_2020,2020-10-07,0.0012146068280023696,0.48349514563106794,-0.00016335433704617406,0.8067093020636553,-0.47406527770933793
2018_2020,2020-10-08,-0.010680205084085967,0.44660194174757284,-0.01195302061806655,0.7874132761902897,-0.4803517862886353
2018_2020,2020-10-12,0.0013509836843639059,0.37825059101654845,0.0002729694999667428,0.7898280423636381,-0.4802099381755799
2018_2020,2020-10-13,0.008005576499768387,0.29797979797979796,0.0071563340755259625,0.8041566476782109,-0.476490146844026
2018_2020,2020-10-14,0.0007667190689738113,0.10903426791277258,0.0004559714054224094,0.8055399289834015,-0.47625144132053
2018_2020,2020-10-15,-0.0032612310749605897,0.1573208722741433,-0.003709595560941898,0.7996516460599188,-0.478194336648857
2018_2020,2020-10-16,0.004282138087432756,0.10792580101180438,0.003974549554549113,0.807358002917623,-0.47612039418202357
2018_2020,2020-10-19,0.0034201162559025656,0.47048903878583476,0.002079222495362937,0.8135393774036375,-0.475031131920745
2018_2020,2020-10-20,-0.0019145360510239458,0.4561717352415027,-0.0032146254964622286,0.8100672908856466,-0.4767187102289214
2018_2020,2020-10-21,0.001123507228522999,0.2522361359570662,0.0004046342410453604,0.8121009145710696,-0.47650697270138165
2018_2020,2020-10-22,0.00538568653876478,0.23161764705882354,0.004725576244647133,0.8218603220735583,-0.47403316648734084
2018_2020,2020-10-23,-0.008417690382214321,0.13087248322147652,-0.008790676959395529,0.8065244659627018,-0.4786567710121068
2018_2020,2020-10-26,0.007064662096697075,0.15268456375838926,0.006629511089985666,0.8192869508841443,-0.47520052029384263
2018_2020,2020-10-27,-0.023901990771021085,0.1549053356282272,-0.024343470977561534,0.7758023709742723,-0.48797596119710884
2018_2020,2020-10-28,0.012633932991370538,0.17728055077452667,0.012128683421663138,0.7982377391350781,-0.48176578372618717
2018_2020,2020-10-29,-0.01210571651970319,0.24053030303030304,-0.012791227883339553,0.7764687828300769,-0.4883946356834894
2018_2020,2020-10-30,0.0013993901034230274,0.2021505376344086,0.000823261071164963,0.7789547556638092,-0.4879734509032485
2018_2020,2020-11-02,0.011288742477117683,0.3053763440860215,0.010418419896472521,0.7990369177789418,-0.4826389433166167
2018_2020,2020-11-03,0.0029657678186662028,0.489766081871345,0.0015699344853328694,0.8043724435742832,-0.4818267203523613
2018_2020,2020-11-04,0.006226637739327557,0.5073099415204678,0.004780804405994224,0.8156076171272457,-0.47934943525395335
2018_2020,2020-11-05,0.007590365508843382,0.35311572700296734,0.006583985686884925,0.8293887425618818,-0.47592147938779683
2018_2020,2020-11-06,0.007713723828142237,0.3594132029339853,0.006689396199780378,0.8435001420963164,-0.47241571052362696
2018_2020,2020-11-09,-0.011261169609564812,0.4792176039119804,-0.012626939780713956,0.8227401743209131,-0.47907748557609586
2018_2020,2020-11-10,0.009263133139515985,0.5687789799072643,0.007642113046780282,0.839624459234392,-0.4750965368322554
2018_2020,2020-11-11,-0.010912331629829061,0.4095826893353941,-0.012079642294434935,0.8195498670608814,-0.4814371829064319
2018_2020,2020-11-12,0.01207617246575281,0.3967741935483871,0.010945366014139906,0.8415230650655461,-0.47576132307201935
2018_2020,2020-11-13,0.0032423342625804066,0.5274193548387097,0.0017391891012900839,0.8474938983947402,-0.4748495728786315
2018_2020,2020-11-16,-0.0002702769256598291,0.5260586319218241,-0.0017695440266370277,0.8469945634237068,-0.4757788496800299
2018_2020,2020-11-17,0.0066029372412017805,0.1775244299674267,0.006096992615794614,0.8591901526108343,-0.4725826771974857
2018_2020,2020-11-18,0.0068105559691896645,0.16607142857142856,0.006337252397761093,0.8718522712025565,-0.4692403005039347
2018_2020,2020-11-19,0.007628401629553816,0.14878892733564014,0.007204353186647242,0.8861315121184821,-0.46541652017152635
2018_2020,2020-11-20,0.00876855441197776,0.23529411764705882,0.008097966176683643,0.902670158910639,-0.4610874812332616
2018_2020,2020-11-23,-0.00019412349199867128,0.37012987012987014,-0.0012489936218688011,0.9023008059352695,-0.4617605795319465
2018_2020,2020-11-24,0.0020538188753947634,0.3502626970227671,0.0010555701888798773,0.9062077872371779,-0.46119243004522037
2018_2020,2020-11-25,0.009623513781302145,1.0,0.006773513781302145,0.9245522041476804,-0.45754280954466175
2018_2020,2020-11-26,0.014579318490065305,1.0,0.011729318490065305,0.9526108636827066,-0.45118015639058506
2018_2020,2020-11-27,0.0032665648476280775,0.2608695652173913,0.0025230865867585123,0.958989193691109,-0.44979543640462727
2018_2020,2020-11-30,0.002309125387025001,0.2411467116357504,0.0016218572588631124,0.9635127453711689,-0.4489030831393005
2018_2020,2020-12-01,-0.002431352347520284,0.35413153456998314,-0.0034406272210447363,0.9587387540483248,-0.4507992021928853
2018_2020,2020-12-02,-0.0015617367671857103,0.34710743801652894,-0.002550992965532818,0.9556797197188158,-0.45220020956475626
2018_2020,2020-12-03,0.00903820663050775,0.10413223140495868,0.008741429771003617,0.9733555571287278,-0.4474116561680961
2018_2020,2020-12-04,-0.007337685067726592,1.0,-0.010187685067726592,0.9588756955238691,-0.4530412521871522
2018_2020,2020-12-07,0.007206666001465145,1.0,0.004356666001465145,0.9729926583998973,-0.45065833560635205
2018_2020,2020-12-08,2.572763010766776e-05,0.205607476635514,-0.0005602536783035472,0.9730434188252177,-0.450966106294474
2018_2020,2020-12-09,-0.001039453766169489,0.15384615384615385,-0.0014779153046310277,0.9709925314127039,-0.4517775318887426
2018_2020,2020-12-10,-0.009389550912807446,0.16220735785953178,-0.009851841882707112,0.9524857966902411,-0.4571785329611222
2018_2020,2020-12-11,0.009344412828127997,0.16753022452504318,0.008866951688231624,0.9707306300155709,-0.45236536123755344
2018_2020,2020-12-14,-0.008812646131288624,0.189873417721519,-0.009353785371794954,0.9533632783531523,-0.45748781811069783
2018_2020,2020-12-15,0.013027116678991372,0.14082278481012658,0.01262577174228251,0.9788099696967161,-0.4506381831347559
2018_2020,2020-12-16,0.0004810525372592002,0.18213660245183888,-3.803677972854055e-05,0.9797618812533924,-0.45065907908917524
2018_2020,2020-12-17,0.0021609509660262074,0.16113744075829384,0.00170170925986507,0.9840400496031889,-0.44972426055723846
2018_2020,2020-12-18,0.0034067161507234885,0.10584518167456557,0.0031050573829509765,0.9907991108838541,-0.4480156228098229
2018_2020,2020-12-21,-0.015167693256283196,0.3055555555555556,-0.01603852658961653,0.9606032806350864,-0.4568686389204405
2018_2020,2020-12-22,0.012710443342721468,0.36092265943012214,0.011681813763345619,0.9855234175511525,-0.4505238795112766
2018_2020,2020-12-23,0.010383157569211559,0.2062415196743555,0.009795369238139645,1.0061394200529454,-0.44514155802354904
2018_2020,2020-12-24,0.005502348479144338,0.4307692307692308,0.00427465617145203,1.0171778982398254,-0.4427697289602722
2018_2020,2020-12-25,0.011072981805135615,0.371900826446281,0.010013064449763714,1.0395140724047565,-0.437190146342992
2018_2020,2020-12-28,-0.0005849845889475175,0.38392857142857145,-0.0016791810175189462,1.0383209881034583,-0.4381352059657255
2018_2020,2020-12-29,0.005095865562124284,0.3312302839116719,0.004151859252976019,1.0487079978312899,-0.43580242242169276
2019_2021,2021-01-04,0.005574055324040843,0.5883280757097792,0.0038973203082679725,1.0601276095540064,-0.4336035637447212
2019_2021,2021-01-05,-0.02132836963457879,0.3769968051118211,-0.022402810529147478,1.0161884464030373,-0.44629243579053257
2019_2021,2021-01-06,0.004234777600190747,0.4449438202247191,0.002966687712550298,1.0247265560736283,-0.4446497583634462
2019_2021,2021-01-07,-0.0057466397018128895,0.32662192393736017,-0.006677512185034366,1.0130911820611805,-0.4483581163689361
2019_2021,2021-01-08,0.0070410646022421855,0.15436241610738255,0.0066011317163361454,1.0272654871242772,-0.44471665563483964
2019_2021,2021-01-11,-0.016051895852782445,0.2647058823529412,-0.016806307617488327,0.9947240326590181,-0.4540489183351083
2019_2021,2021-01-12,0.00921007200592801,0.3792325056433409,0.008129259364844488,1.0130955846317629,-0.449610740391737
2019_2021,2021-01-13,0.009516958263034463,0.345372460496614,0.008532646750619113,1.0322541312902027,-0.44491446326416495
2019_2021,2021-01-14,-0.02657344765690272,0.4387254901960784,-0.02782381530396154,0.9782501325068382,-0.46035906071620314
2019_2021,2021-01-15,0.005996385148670531,1.0,0.0031463851486705306,0.990112482221758,-0.45866114247922596
2019_2021,2021-01-18,-0.0005106563127958865,1.0,-0.0033606563127958865,0.9890962187195376,-0.4604803963281149
2019_2021,2021-01-19,-0.02772564911745646,0.5717488789237668,-0.029355133422389195,0.9339472348984603,-0.47631806627789763
2019_2021,2021-01-20,-0.0017413724092248501,0.35777126099706746,-0.0027610205030664924,0.9305795125427114,-0.4777639628339898
2019_2021,2021-01-21,0.012065528282998741,0.312316715542522,0.011175425643702554,0.9538729742538734,-0.47192775283217914
2019_2021,2021-01-22,0.006503768462014758,0.31669535283993117,0.005601186706420954,0.966580511682609,-0.4689699215813129
2019_2021,2021-01-25,-0.006350811853175831,0.22030981067125646,-0.006978694813588912,0.9540911288587903,-0.47267581843543316
2019_2021,2021-01-26,-0.015307178946414217,0.3019538188277087,-0.016167747330073187,0.9241795062717484,-0.48120146256400675
2019_2021,2021-01-27,0.012925244552188166,0.41189931350114417,0.011751331508709904,0.9490499969526194,-0.47510488896436254
2019_2021,2021-01-28,-0.02556765056417999,0.3981264637002342,-0.02670231098572566,0.8992173676984188,-0.48912080145412307
2019_2021,2021-01-29,0.001959132308967539,0.28901734104046245,0.0011354328870022213,0.9029381858052292,-0.48854073241080875
2019_2021,2021-02-01,0.013527284650708966,0.2658959537572254,0.012769481182500875,0.9286797723173206,-0.48200966291771286
2019_2021,2021-02-02,-0.004723842659976889,0.6705202312138728,-0.006634825318936426,0.9195689925314134,-0.48544643832115086
2019_2021,2021-02-03,0.007848341744927864,0.6984815618221258,0.005857669293734805,0.9346344259877666,-0.4824323537229227
2019_2021,2021-02-04,0.01579441329628936,0.5488069414316703,0.014230313513209102,0.9651908416890467,-0.4750672038521062
2019_2021,2021-02-05,0.01618996082590515,0.5265017667844523,0.01468943079056946,0.9970072044314198,-0.4673562398733917
2019_2021,2021-02-17,0.017456825279293205,0.6713780918727915,0.01554339771745575,1.031868610280669,-0.45907714606802275
2019_2021,2021-02-18,0.02483803976536791,0.728021978021978,0.022763177128005272,1.0823362436208228,-0.446764023331383
2019_2021,2021-02-19,0.012348688024945218,0.37362637362637363,0.011283852860110053,1.1080503642563326,-0.440521389973735
2019_2021,2021-02-22,0.00914777332413624,0.36283185840707965,0.008113702527676063,1.1273343311444126,-0.43598194696138426
2019_2021,2021-02-23,0.0004522841874092152,0.34035087719298246,-0.0005177158125907848,1.1282964908237223,-0.43627394802602903
2019_2021,2021-02-24,-0.021396132426947205,0.49122807017543857,-0.022796132426947203,1.082759177262251,-0.4491247217593478
2019_2021,2021-02-25,0.023484262750367742,0.5116279069767442,0.02202612321548402,1.1316712410268175,-0.4369910750044552
2019_2021,2021-02-26,-0.01574191328250289,0.4203338391502276,-0.016939864724081037,1.098114657203768,-0.44652837003233004
2019_2021,2021-03-02,0.004634370189752826,0.4992412746585736,0.003211532556975891,1.1078380972257968,-0.44475087787332634
2019_2021,2021-03-03,-0.012913297202580888,0.5610972568578554,-0.014512424384625777,1.0806189574213976,-0.45280888877281955
2019_2021,2021-03-04,0.014618458763009467,0.34558823529411764,0.013633532292421232,1.1110343998519978,-0.4453487410877779
2019_2021,2021-03-05,-0.010686640955914638,0.43137254901960786,-0.011916052720620521,1.0884745331751948,-0.45195799473053455
2019_2021,2021-03-08,0.007405604474281521,0.37566137566137564,0.0063349695536466,1.1039409495225003,-0.4484861653130331
2019_2021,2021-03-09,0.002724467381029504,0.4197952218430034,0.0015280509987769442,1.109673068011087,-0.44764342404710034
2019_2021,2021-03-10,0.015422841985138873,0.3242320819112628,0.014498780551691773,1.1422102223793247,-0.43963492726607534
2019_2021,2021-03-11,0.001688424851916254,0.36764705882352944,0.000640630734269195,1.1458271833568188,-0.4392759401780709
2019_2021,2021-03-12,0.011574648326414392,0.44240400667779634,0.010313796907382673,1.1706643783734343,-0.43349274610398436
2019_2021,2021-03-15,0.00026082963250540083,0.5292153589315526,-0.001247434140449524,1.1712305519655382,-0.43419942659330657
2019_2021,2021-03-16,0.007197589972104398,0.5447941888619855,0.005644926533847739,1.186858179213492,-0.4310055239236168
2019_2021,2021-03-17,0.0006890496303210181,0.5544794188861986,-0.0008912167135046478,1.1883650330334437,-0.4315126213105879
2019_2021,2021-03-18,0.01316944023598835,0.5311720698254364,0.011655599836985856,1.2171845755505042,-0.42488655991220703
2019_2021,2021-03-19,0.007116982392362934,0.47880299251870323,0.00575239386368463,1.232964239135316,-0.42157828088852356
2019_2021,2021-03-22,-0.017669771815322442,0.5080971659919028,-0.019117848738399366,1.1935082705580196,-0.4326364598215017
2019_2021,2021-03-23,0.010543081687469855,0.5161943319838057,0.009071927841316009,1.2166346074366534,-0.42748937872520876
2019_2021,2021-03-24,-0.0005322177874957992,0.48863636363636365,-0.0019248314238594357,1.215454875070197,-0.4285913651595318
2019_2021,2021-03-25,0.012345641883772641,0.21915584415584416,0.011721047727928485,1.2428060875674718,-0.4218938572784161
2019_2021,2021-03-26,0.006835150998910626,0.40152963671128106,0.005690791534283475,1.2581360058372715,-0.4186039757354989
2019_2021,2021-03-29,0.00608870085294242,0.28289473684210525,0.00528245085294242,1.271885120462073,-0.4155327798112256
2019_2021,2021-03-30,0.0077210378767921415,0.28109028960817717,0.0069199305514088365,1.2894264315288813,-0.4114883072379443
2019_2021,2021-03-31,0.02170955790459371,0.44293015332197616,0.02044720696762608,1.3391288672124646,-0.39945488685317054
2019_2021,2021-04-01,0.014505647666083454,0.5717821782178217,0.012876068458162662,1.3730594464058132,-0.391722226864077
2019_2021,2021-04-07,0.022392724595325323,0.2966507177033493,0.021547270049870778,1.4261987130375138,-0.3786155014209833
2019_2021,2021-04-08,-0.0020359236039329486,0.3827751196172249,-0.0031268326948420393,1.4212591578098093,-0.38055846678720817
2019_2021,2021-04-09,0.010434580372667236,0.5267175572519084,0.008933435334499296,1.4465239810950323,-0.3750247259067486
2019_2021,2021-04-12,-0.01416300594549922,0.3732142857142857,-0.015226666659784935,1.4118738474049768,-0.38454101607597424
2019_2021,2021-04-13,-0.009109254444034877,0.24642857142857144,-0.009811575872606306,1.3899034748420513,-0.390579638593222
2019_2021,2021-04-14,0.0183602903510376,0.2314540059347181,0.017700646434123654,1.433782796551105,-0.3797925042462048
2019_2021,2021-04-15,0.020472304375203313,0.21810089020771514,0.019850716838111324,1.4836079387452328,-0.36748094086712213
2019_2021,2021-04-16,0.015481344613297384,0.19906687402799378,0.014914004022317602,1.5220575291292686,-0.3580475490750218
